Gene Name,Evo Rate
Rv1458c,0.043
Rv1092c,0.0317
Rv2282c,0.226
Rv1406,0.0764
Rv0673,0.0352
Rv3328c,0.1133
Rv2218,0.0467
Rv1218c,0.0646
Rv1701,0.0539
Rv3542c,0.0765
Rv0439c,0.1052
Rv3695,0.101
Rv2334,0.0641
Rv1456c,0.0765
Rv0146,0.1097
Rv0040c,0.1911
Rv0497,0.2515
Rv3602c,0.0952
Rv0510,0.0562
Rv2776c,0.0856
Rv2252,0.1257
Rv1172c,0.2586
Rv1451,0.0748
Rv0930,0.107
Rv3104c,0.1444
Rv0142,0.11
Rv2093c,0.0388
Rv3393,0.1318
Rv3665c,0.0514
Rv1540,0.0333
Rv2582,0.117
Rv3787c,0.1467
Rv1357c,0.1556
Rv3075c,0.0581
Rv1823,0.1106
Rv1236,0.0681
Rv2068c,0.2214
Rv1656,0.0649
Rv1855c,0.1602
Rv1695,0.0434
Rv1011,0.0415
Rv2881c,0.1563
Rv0993,0.0502
Rv2385,0.1588
Rv0276,0.1508
Rv3300c,0.1063
Rv1309,0.0558
Rv1191,0.0736
Rv3782,0.0648
Rv3266c,0.1132
Rv3589,0.1157
Rv3298c,0.1671
Rv3548c,0.0649
Rv0456c,0.0309
Rv2436,0.1665
Rv0007,0.1859
Rv1324,0.1238
Rv3521,0.0794
Rv0954,0.2212
Rv3535c,0.0485
Rv0952,0.0386
Rv1446c,0.0473
Rv0774c,0.11
Rv1985c,0.1557
Rv1170,0.1334
Rv3603c,0.0688
Rv2316,0.0897
Rv3473c,0.1213
Rv2323c,0.1174
Rv3806c,0.0787
Rv2458,0.1127
Rv0428c,0.182
Rv2243,0.0738
Rv0650,0.1031
Rv0503c,0.0919
Rv0381c,0.1286
Rv2277c,0.1148
Rv3754,0.1021
Rv0936,0.0925
Rv3265c,0.0625
Rv1050,0.6331
Rv0642c,0.0357
Rv2216,0.0665
Rv0646c,0.1321
Rv1421,0.0251
Rv2688c,0.1173
Rv2172c,0.0869
Rv2729c,0.15
Rv0519c,0.0972
Rv2753c,0.0595
Rv2040c,0.0659
Rv1814,0.085
Rv2296,0.0803
Rv3034c,0.0459
Rv3568c,0.0479
Rv1618,0.0595
Rv1833c,0.0774
Rv0263c,0.1341
Rv2364c,0.0685
Rv1794,0.0233
Rv3196,0.089
Rv3803c,0.1136
Rv1259,0.0723
Rv3171c,0.1242
Rv2198c,0.1537
Rv2606c,0.0323
Rv0712,0.0889
Rv3310,0.1173
Rv0045c,0.0959
Rv0370c,0.0606
Rv2894c,0.0652
Rv2793c,0.128
Rv0780,0.0697
Rv2623,0.1538
Rv3101c,0.0889
Rv2415c,0.1774
Rv3283,0.055
Rv1076,0.1011
Rv3714c,0.2483
Rv0495c,0.0558
Rv2361c,0.0644
Rv2751,0.0672
Rv0500,0.0871
Rv0289,0.1284
Rv3232c,0.0808
Rv0168,0.065
Rv2180c,0.1281
Rv0770,0.1098
Rv3406,0.0975
Rv0751c,0.085
Rv0315,0.1144
Rv0547c,0.0982
Rv2026c,0.2636
Rv1654,0.0371
Rv2903c,0.1242
Rv2575,0.0869
Rv0643c,0.0908
Rv0534c,0.091
Rv3205c,0.0541
Rv3551,0.0636
Rv1825,0.0896
Rv2125,0.0651
Rv2319c,0.1828
Rv2426c,0.0196
Rv0499,0.1121
Rv2911,0.0815
Rv3569c,0.032
Rv1096,0.0693
Rv2110c,0.0796
Rv1282c,0.0819
Rv0427c,0.0553
Rv2701c,0.1186
Rv1189,0.6639
Rv3389c,0.0885
Rv0812,0.1063
Rv0097,0.1172
Rv2924c,0.078
Rv3335c,0.1869
Rv2937,0.2118
Rv0048c,0.1491
Rv3555c,0.1206
Rv2726c,0.1213
Rv1082,0.0748
Rv3577,0.0895
Rv0953c,0.0739
Rv0881,0.0845
Rv0940c,0.0847
Rv0334,0.0568
Rv3040c,0.0961
Rv1486c,0.0951
Rv0470c,0.095
Rv3661,0.0505
Rv0644c,0.1011
Rv1455,0.1668
Rv3041c,0.0687
Rv3057c,0.0846
Rv2890c,0.0283
Rv2877c,0.1349
Rv3538,0.1006
Rv0469,0.0685
Rv0840c,0.6235
Rv0468,0.0455
Rv0375c,0.0903
Rv1865c,0.1334
Rv0436c,0.0685
Rv1244,0.1403
Rv0563,0.039
Rv0645c,0.0513
Rv0148,0.0449
Rv0554,0.0876
Rv1003,0.1522
Rv3207c,0.0726
Rv2861c,0.0428
Rv3463,0.127
Rv1596,0.0978
Rv1472,0.0545
Rv0383c,0.0878
Rv2291,0.123
Rv2867c,0.0801
Rv3810,0.1565
Rv2121c,0.0664
Rv3099c,0.1449
Rv2895c,0.1076
Rv3566c,0.1325
Rv3866,0.1487
Rv2399c,0.0852
Rv2325c,0.1138
Rv2971,0.0966
Rv0093c,0.1934
Rv3224,0.043
Rv1140,0.1728
Rv2393,0.1458
Rv2605c,0.1663
Rv0024,0.1966
Rv3356c,0.0455
Rv2225,0.0637
Rv3500c,0.0294
Rv2194,0.0523
Rv2118c,0.0575
Rv2039c,0.0826
Rv1482c,0.3218
Rv0498,0.039
Rv0704,0.0232
Rv0241c,0.0664
Rv2417c,0.1468
Rv2033c,0.0886
Rv0480c,0.095
Rv3608c,0.1201
Rv3783,0.0485
Rv3438,0.1194
Rv3005c,0.1683
Rv0183,0.1153
Rv2028c,0.4053
Rv2409c,0.0933
Rv2119,0.0626
Rv3510c,0.0693
Rv1072,0.0836
Rv3117,0.0504
Rv0815c,0.0504
Rv2136c,0.0825
Rv2679,0.0412
Rv1245c,0.0953
Rv2938,0.1419
Rv0077c,0.092
Rv2899c,0.0985
Rv1716,0.0978
Rv0153c,0.1296
Rv0933,0.0658
Rv3889c,0.4078
Rv2769c,0.2142
Rv0361,0.1885
Rv1094,0.091
Rv0687,0.0619
Rv0765c,0.0847
Rv3079c,0.7025
Rv3415c,0.1468
Rv1405c,0.1055
Rv1385,0.1198
Rv0707,0.0192
Rv3842c,0.0307
Rv3774,0.0382
Rv1237,0.0528
Rv2317,0.0669
Rv3030,0.105
Rv3813c,0.0848
Rv0079,0.2071
Rv2622,0.1417
Rv3672c,0.1355
Rv0937c,0.0519
Rv1339,0.0561
Rv2407,0.0872
Rv3781,0.0317
Rv2498c,0.0915
Rv0249c,0.077
Rv2507,0.2007
Rv2398c,0.0852
Rv3600c,0.0304
Rv0406c,0.1489
Rv1611,0.0375
Rv2624c,0.3728
Rv2257c,0.1049
Rv2750,0.0979
Rv3277,0.0375
Rv1338,0.0502
Rv0831c,0.147
Rv2889c,0.0414
Rv1433,0.1603
Rv2248,0.3926
Rv2235,0.1056
Rv1350,0.0668
Rv2744c,0.0599
Rv2743c,0.1057
Rv2952,0.0377
Rv0817c,0.135
Rv0839,0.141
Rv1604,0.1256
Rv1613,0.0569
Rv1484,0.0411
Rv2552c,0.0653
Rv0971c,0.0885
Rv0792c,0.1412
Rv1460,0.0957
Rv2509,0.0526
Rv3307,0.077
Rv2464c,0.0796
Rv1648,0.286
Rv1694,0.1177
Rv3134c,0.3788
Rv1544,0.108
Rv1605,0.0329
Rv2131c,0.0949
Rv0295c,0.0766
Rv0734,0.0695
Rv1463,0.0366
Rv3279c,0.1437
Rv3029c,0.0136
Rv3658c,0.2094
Rv3664c,0.067
Rv3213c,0.0383
Rv2042c,0.1447
Rv3501c,0.0127
Rv0686,0.0999
Rv2362c,0.0383
Rv0167,0.0412
Rv0422c,0.0937
Rv2702,0.0844
Rv3587c,0.0632
Rv2902c,0.0678
Rv1637c,0.0565
Rv0535,0.1092
Rv1008,0.0969
Rv3677c,0.0718
Rv0044c,0.0944
Rv0466,0.0597
Rv1858,0.0824
Rv3516,0.0504
Rv0675,0.0509
Rv2764c,0.0581
Rv0927c,0.0525
Rv1356c,0.1642
Rv3319,0.0338
Rv2133c,0.0915
Rv3154,0.0716
Rv2372c,0.1145
Rv1086,0.0374
Rv0877,0.0991
Rv1249c,0.1977
Rv3451,0.1713
Rv3559c,0.0354
Rv0012,0.1063
Rv0222,0.0499
Rv3400,0.1105
Rv2928,0.1285
Rv1363c,0.2063
Rv3286c,0.0561
Rv1857,0.1773
Rv0294,0.1036
Rv0332,0.1464
Rv1353c,0.1449
Rv3814c,0.148
Rv1438,0.0636
Rv2883c,0.0224
Rv1457c,0.0546
Rv3536c,0.0737
Rv1525,0.181
Rv3137,0.0906
Rv3530c,0.0672
Rv2145c,0.0583
Rv2289,0.2102
Rv1644,0.1459
Rv0527,0.0847
Rv0776c,0.1319
Rv1340,0.0369
Rv1719,0.1435
Rv2696c,0.1415
Rv3549c,0.0612
Rv0359,0.1464
Rv3816c,0.0716
Rv0128,0.1514
Rv2671,0.1516
Rv3839,0.1394
Rv2148c,0.1341
Rv0820,0.036
Rv2189c,0.2159
Rv1033c,0.0575
Rv1070c,0.0418
Rv0941c,0.1754
Rv1221,0.0802
Rv0911,0.1353
Rv3591c,0.1063
Rv0036c,0.0997
Rv3455c,0.0994
Rv1863c,0.1063
Rv0317c,0.1477
Rv2486,0.0727
Rv3662c,0.1182
Rv0838,0.1568
Rv0446c,0.0939
Rv0023,0.0723
Rv0090,0.1306
Rv0818,0.0566
Rv2969c,0.1949
Rv1928c,0.084
Rv1687c,0.1745
Rv0091,0.2568
Rv1517,0.5635
Rv3039c,0.0613
Rv3791,0.0442
Rv3723,0.1593
Rv1711,0.0736
Rv0224c,0.0787
Rv2392,0.0976
Rv3912,0.2347
Rv1056,0.0554
Rv0602c,0.4023
Rv0883c,0.1155
Rv0945,0.0801
Rv2686c,0.1231
Rv1491c,0.1794
Rv3149,0.0873
Rv2667,0.1032
Rv3226c,0.131
Rv0999,0.2126
Rv0670,0.0493
Rv0417,0.048
Rv2884,0.1673
Rv1597,0.1933
Rv2071c,0.0797
Rv3817,0.147
Rv0484c,0.0649
Rv0116c,0.1363
Rv1864c,0.1488
Rv3815c,0.1235
Rv2603c,0.0186
Rv0695,0.1389
Rv0372c,0.0849
Rv3552,0.0735
Rv1304,0.0667
Rv2675c,0.0704
Rv2754c,0.0521
Rv0736,0.1401
Rv2219,0.0668
Rv1144,0.0626
Rv1691,0.0616
Rv1913,0.1652
Rv2149c,0.0764
Rv2208,0.1383
Rv0489,0.0522
Rv0184,0.056
Rv2073c,0.0743
Rv0769,0.0478
Rv3908,0.0798
Rv2109c,0.0203
Rv2504c,0.0592
Rv0986,0.1778
Rv0247c,0.042
Rv1445c,0.1408
Rv2182c,0.0921
Rv1483,0.1824
Rv0259c,0.1989
Rv0757,0.0246
Rv1828,0.045
Rv3550,0.0457
Rv2418c,0.0723
Rv2573,0.1131
Rv1164,0.0894
Rv3050c,0.054
Rv1603,0.0457
Rv3674c,0.0522
Rv2959c,0.1292
Rv2927c,0.0381
Rv2229c,0.1202
Rv2773c,0.0455
Rv1742,0.1646
Rv2765,0.1582
Rv1411c,0.1481
Rv2091c,0.1612
Rv0178,0.2163
Rv2070c,0.1699
Rv0043c,0.1024
Rv3916c,0.0821
Rv3238c,0.1258
Rv0181c,0.1269
Rv2108,0.1152
Rv0905,0.063
Rv3342,0.07
Rv1022,0.0712
Rv1748,0.2643
Rv0494,0.0877
Rv0730,0.0781
Rv0207c,0.097
Rv1085c,0.0898
Rv0790c,0.129
Rv3493c,0.1227
Rv0275c,0.1754
Rv1478,0.1069
Rv0560c,0.1295
Rv3717,0.0652
Rv0756c,0.151
Rv2147c,0.0481
Rv3631,0.0692
Rv0432,0.1697
Rv0674,0.1049
Rv2925c,0.0508
Rv1078,0.1759
Rv1337,0.0857
Rv3623,0.1517
Rv2525c,0.0855
Rv3756c,0.0928
Rv2993c,0.0545
Rv0639,0.0315
Rv1151c,0.0606
Rv2687c,0.1966
Rv3434c,0.2487
Rv0634c,0.0656
Rv2972c,0.1099
Rv3576,0.2133
Rv3821,0.4552
Rv2054,0.1052
Rv0903c,0.0114
Rv3390,0.1549
Rv0452,0.0575
Rv2558,0.0492
Rv3147,0.0522
Rv1593c,0.0563
Rv2206,0.1533
Rv3519,0.0781
Rv2135c,0.0839
Rv2720,0.0438
Rv0641,0.0162
Rv2695,0.1419
Rv1610,0.1971
Rv0351,0.1177
Rv0558,0.0708
Rv0472c,0.0402
Rv1811,0.065
Rv1816,0.0952
Rv3765c,0.0374
Rv2989,0.0846
Rv3702c,0.1095
Rv2945c,0.1016
Rv3699,0.0706
Rv1100,0.1377
Rv3668c,0.1262
Rv0444c,0.1739
Rv1408,0.0512
Rv0013,0.1005
Rv3837c,0.1328
Rv0437c,0.1021
Rv1710,0.0907
Rv3210c,0.0637
Rv2728c,0.1703
Rv3582c,0.1959
Rv3713,0.0535
Rv0632c,0.0677
Rv0653c,0.1163
Rv2676c,0.0371
Rv2217,0.0908
Rv2536,0.1861
Rv2301,0.2125
Rv2711,0.0285
Rv1712,0.1197
Rv2286c,0.101
Rv2906c,0.0483
Rv1566c,0.1218
Rv2203,0.1516
Rv3268,0.1137
Rv3757c,0.1048
Rv3766,0.0909
Rv2335,0.1419
Rv0200,0.145
Rv3481c,0.1829
Rv0232,0.0676
Rv3102c,0.0283
Rv1024,0.1218
Rv3246c,0.0019
Rv0583c,0.1647
Rv2716,0.0833
Rv1980c,0.1854
Rv0784,0.085
Rv0981,0.0142
Rv1874,0.1114
Rv2788,0.0521
Rv3208,0.0623
Rv0364,0.1524
Rv2976c,0.0551
Rv1158c,0.1829
Rv2794c,0.0974
Rv2171,0.0666
Rv3036c,0.099
Rv3673c,0.1484
Rv2691,0.0514
Rv0491,0.0037
Rv1016c,0.2021
Rv0813c,0.0701
Rv1265,0.068
Rv1570,0.172
Rv1027c,0.04
Rv0324,0.0706
Rv1321,0.0448
Rv1686c,0.0743
Rv1830,0.034
Rv1534,0.1413
Rv1856c,0.0791
Rv2618,0.1218
Rv1216c,0.2463
Rv3203,0.173
Rv2621c,0.2389
Rv0478,0.1064
Rv0962c,0.1981
Rv0788,0.0363
Rv3676,0.0134
Rv3919c,0.1232
Rv2607,0.1819
Rv2581c,0.0912
Rv2557,0.2152
Rv0323c,0.394
Rv0702,0.0563
Rv2693c,0.1629
Rv0306,0.0819
Rv2419c,0.0957
Rv0414c,0.1172
Rv2469c,0.0657
Rv3282,0.201
Rv3271c,0.1005
Rv1591,0.2067
Rv1815,0.137
Rv0448c,0.1298
Rv0821c,0.0257
Rv3295,0.0612
Rv0085,0.1561
Rv1362c,0.1682
Rv0721,0.0515
Rv2692,0.0464
Rv0320,0.2192
Rv0540,0.1298
Rv0199,0.1377
Rv3850,0.0744
Rv0990c,0.0931
Rv0727c,0.1025
Rv0802c,0.1098
Rv0309,0.0776
Rv1332,0.1093
Rv3013,0.0717
Rv2503c,0.0555
Rv2637,0.0643
Rv0413,0.0818
Rv1301,0.0769
Rv3133c,0.0587
Rv1984c,0.3393
Rv2612c,0.1202
Rv0701,0.0262
Rv3690,0.1624
Rv2474c,0.1081
Rv2700,0.075
Rv3223c,0.2379
Rv0844c,0.0129
Rv0526,0.0805
Rv3058c,0.1611
Rv3624c,0.0704
Rv3855,0.0987
Rv1147,0.1472
Rv1015c,0.1081
Rv0358,0.2033
Rv2506,0.1023
Rv2511,0.0725
Rv0956,0.0914
Rv1220c,0.0551
Rv2825c,0.086
Rv2460c,0.0056
Rv2983,0.0927
Rv3705c,0.0997
Rv2197c,0.2332
Rv0158,0.0311
Rv3241c,0.055
Rv2986c,0.0672
Rv1929c,0.1984
Rv3247c,0.1554
Rv0356c,0.0966
Rv0835,0.354
Rv3368c,0.0805
Rv0825c,0.1048
Rv3160c,0.1241
Rv0398c,0.1967
Rv0767c,0.1329
Rv2036,0.1607
Rv1154c,0.1254
Rv3242c,0.1126
Rv0175,0.2379
Rv1219c,0.0877
Rv3414c,0.0366
Rv1377c,0.1007
Rv1109c,0.1439
Rv2421c,0.0702
Rv2260,0.0773
Rv3421c,0.1303
Rv1870c,0.1425
Rv3249c,0.0531
Rv0195,0.2045
Rv2968c,0.1343
Rv2680,0.063
Rv0970,0.3718
Rv0264c,0.1546
Rv1733c,0.4828
Rv1601,0.0531
Rv0539,0.0439
Rv0421c,0.1049
Rv2799,0.101
Rv1822,0.1299
Rv2746c,0.1259
Rv2065,0.0671
Rv1389,0.065
Rv2466c,0.0827
Rv0775,0.042
Rv3309c,0.1117
Rv3008,0.3462
Rv1685c,0.0654
Rv1700,0.0912
Rv3846,0.0871
Rv2849c,0.0768
Rv2926c,0.1334
Rv3588c,0.0789
Rv2170,0.0989
Rv2597,0.1237
Rv0779c,0.163
Rv1602,0.0918
Rv1626,0.0446
Rv1000c,0.0741
Rv2732c,0.1025
Rv0238,0.0834
Rv1341,0.0735
Rv3055,0.1
Rv1210,0.0922
Rv0995,0.0583
Rv1890c,0.1795
Rv1745c,0.3549
Rv2193,0.0281
Rv1688,0.1096
Rv3715c,0.0314
Rv3214,0.1398
Rv3066,0.164
Rv3609c,0.0741
Rv0525,0.0679
Rv0038,0.0449
Rv1539,0.0487
Rv1252c,0.1399
Rv3465,0.098
Rv1556,0.0902
Rv1255c,0.1327
Rv1412,0.084
Rv1641,0.0471
Rv3458c,0.0207
Rv2453c,0.1372
Rv1163,0.1038
Rv1986,0.2274
Rv0135c,0.1449
Rv1911c,0.2354
Rv1126c,0.2056
Rv0078,0.0493
Rv1167c,0.1654
Rv0133,0.1443
Rv0328,0.1095
Rv3557c,0.0805
Rv0966c,0.1108
Rv3173c,0.2697
Rv2461c,0.017
Rv1401,0.1192
Rv3755c,0.1041
Rv0475,0.0606
Rv1885c,0.2805
Rv3574,0.0388
Rv2949c,0.2265
Rv2604c,0.0618
Rv0691c,0.1091
Rv2987c,0.0508
Rv1233c,0.3114
Rv0992c,0.1385
Rv0429c,0.0555
Rv1541c,0.2118
Rv0706,0.0917
Rv0371c,0.1675
Rv0089,0.135
Rv1019,0.0108
Rv2593c,0.0811
Rv2240c,0.1035
Rv0681,0.0342
Rv2613c,0.0691
Rv2912c,0.0756
Rv2134c,0.0402
Rv1624c,0.1595
Rv2428,0.0577
Rv1156,0.0534
Rv0196,0.102
Rv2430c,0.2506
Rv1314c,0.0966
Rv0274,0.0641
Rv1379,0.066
Rv3647c,0.0723
Rv3491,0.109
Rv3657c,0.1628
Rv1014c,0.0726
Rv3832c,0.2701
Rv0321,0.0515
Rv0464c,0.1923
Rv2116,0.2791
Rv2405,0.1428
Rv2250c,0.1526
Rv2594c,0.0668
Rv1065,0.0838
Rv3606c,0.1916
Rv2966c,0.1285
Rv1531,0.1026
Rv3405c,0.1834
Rv1205,0.1653
Rv0716,0.0412
Rv0052,0.224
Rv2534c,0.0175
Rv0445c,0.1094
Rv1780,0.054
Rv1474c,0.0446
Rv3567c,0.068
Rv3920c,0.0936
Rv0004,0.1654
Rv1476,0.1047
Rv2043c,0.2186
Rv0344c,0.1581
Rv1274,0.1104
Rv2882c,0.0336
Rv2069,0.0913
Rv2499c,0.0772
Rv3614c,0.1237
Rv3146,0.0121
Rv0177,0.2466
Rv3054c,0.1596
Rv0098,0.1996
Rv3361c,0.1203
Rv0380c,0.0397
Rv0487,0.1261
Rv3867,0.2366
Rv2842c,0.1301
Rv2367c,0.0354
Rv0137c,0.0829
Rv1732c,0.0588
Rv0513,0.1873
Rv3584,0.1759
Rv0219,0.1427
Rv0009,0.0373
Rv2843,0.1353
Rv0762c,0.0884
Rv0984,0.0113
Rv2980,0.1858
Rv3841,0.0947
Rv0262c,0.0787
Rv0733,0.0522
Rv3456c,0.0813
Rv0047c,0.0173
Rv0388c,0.7596
Rv1275,0.0941
Rv1231c,0.1599
Rv0382c,0.0562
Rv2779c,0.0838
Rv0719,0.0341
Rv3425,0.6659
Rv0651,0.0197
Rv3780,0.0596
Rv2429,0.1264
Rv0735,0.0525
Rv2256c,0.0286
Rv3847,0.0196
Rv2907c,0.1481
Rv2140c,0.0545
Rv2539c,0.0773
Rv3572,0.1112
Rv1234,0.0346
Rv2330c,0.1599
Rv2053c,0.2497
Rv0901,0.2042
Rv0481c,0.1242
Rv0461,0.2234
Rv0254c,0.0867
Rv2736c,0.076
Rv3275c,0.1
Rv2747,0.072
Rv2668,0.1017
Rv2878c,0.1123
Rv3278c,0.0656
Rv3669,0.0779
Rv1306,0.0912
Rv0443,0.1024
Rv0556,0.1038
Rv0245,0.0347
Rv0369c,0.1011
Rv0864,0.0766
Rv1657,0.1115
Rv2554c,0.1224
Rv0185,0.1232
Rv1571,0.1309
Rv3231c,0.0754
Rv3906c,0.1095
Rv2179c,0.0575
Rv3002c,0.0719
Rv0744c,0.5013
Rv2376c,0.1913
Rv3422c,0.1094
Rv2468c,0.0912
Rv0201c,0.218
Rv0138,0.1005
Rv0919,0.0432
Rv0637,0.0934
Rv0504c,0.0646
Rv1139c,0.1262
Rv2616,0.1782
Rv3733c,0.1239
Rv3753c,0.0313
Rv1316c,0.1038
Rv2719c,0.2414
Rv0679c,0.2203
Rv0737,0.0462
Rv1382,0.1705
Rv1932,0.0791
Rv2683,0.0978
Rv2598,0.1657
Rv1080c,0.0175
Rv1829,0.0144
Rv0054,0.0321
Rv2717c,0.1159
Rv0431,0.1582
Rv0310c,0.101
Rv3258c,0.1346
Rv2327,0.079
Rv2234,0.1022
Rv2991,0.074
Rv1628c,0.0803
Rv0566c,0.0316
Rv0459,0.1009
Rv1284,0.088
Rv0580c,0.1412
Rv0875c,0.1461
Rv3628,0.0294
Rv2465c,0.0324
Rv1465,0.0783
Rv2909c,0.0522
Rv2844,0.1344
Rv1827,0.0396
Rv3583c,0.0009
Rv2478c,0.1052
Rv0164,0.0971
Rv0638,0.1683
Rv3788,0.071
Rv2965c,0.0574
Rv1287,0.0524
Rv1303,0.1347
Rv2698,0.0918
Rv3237c,0.0978
Rv3100c,0.0761
Rv3165c,0.1405
Rv1416,0.1099
Rv1404,0.1178
Rv0865,0.1195
Rv2120c,0.1011
Rv0307c,0.1224
Rv3304,0.0226
Rv3763,0.083
Rv0374c,0.0609
Rv1876,0.0246
Rv3581c,0.1423
Rv2763c,0.1372
Rv0251c,0.1152
Rv0082,0.0804
Rv1926c,0.2063
Rv3605c,0.06
Rv2239c,0.0532
Rv3420c,0.1074
Rv0635,0.065
Rv1276c,0.1568
Rv0857,0.2096
Rv1419,0.1382
Rv3853,0.05
Rv2772c,0.095
Rv2521,0.0921
Rv2533c,0.0952
Rv0683,0.0082
Rv1906c,0.158
Rv2778c,0.1642
Rv2851c,0.0703
Rv1025,0.065
Rv0019c,0.0309
Rv2697c,0.0373
Rv1608c,0.0727
Rv3688c,0.0403
Rv2718c,0.0274
Rv1222,0.1102
Rv1919c,0.1313
Rv1417,0.1203
Rv3366,0.0815
Rv1883c,0.1039
Rv2238c,0.0778
Rv2514c,0.1326
Rv2775,0.289
Rv0887c,0.0692
Rv0056,0.0466
Rv3752c,0.0316
Rv0080,0.1218
Rv1322A,0.1054
Rv0985c,0.1356
Rv3547,0.2058
Rv0163,0.0945
Rv0130,0.0677
Rv3678c,0.0956
Rv3442c,0.0255
Rv3291c,0.0805
Rv3052c,0.0697
Rv2771c,0.406
Rv3527,0.1493
Rv2740,0.19
Rv0912,0.1755
Rv0455c,0.193
Rv1558,0.0706
Rv2709,0.1253
Rv2324,0.0531
Rv2638,0.1966
Rv3443c,0.0321
Rv1155,0.0457
Rv1632c,0.0661
Rv1909c,0.0667
Rv2537c,0.0601
Rv1312,0.0641
Rv1875,0.0911
Rv0426c,0.218
Rv3718c,0.0833
Rv0854,0.1393
Rv1334,0.0679
Rv1636,0.0395
Rv2617c,0.0977
Rv1171,0.2196
Rv0723,0.04
Rv2175c,0.0609
Rv0360c,0.0796
Rv0008c,0.153
Rv3162c,0.177
Rv3287c,0.1309
Rv3180c,0.0338
Rv1262c,0.0805
Rv1081c,0.1351
Rv1487,0.1014
Rv3369,0.0818
Rv2031c,0.1226
Rv3317,0.0836
Rv0121c,0.1292
Rv0771,0.0436
Rv2185c,0.0433
Rv0910,0.0713
Rv1897c,0.134
Rv3284,0.055
Rv1546,0.1243
Rv0188,0.1386
Rv3217c,0.1535
Rv2599,0.1692
Rv0880,0.0559
Rv2166c,0.0281
Rv2626c,0.1275
Rv1987,0.0962
Rv2406c,0.0428
Rv2494,0.1494
Rv2360c,0.1629
Rv0636,0.0149
Rv0441c,0.126
Rv0640,0.0257
Rv2704,0.1156
Rv1160,0.1107
Rv2620c,0.1317
Rv0010c,0.1112
Rv0866,0.0679
Rv0816c,0.2035
Rv0474,0.0452
Rv0451c,0.1374
Rv2219A,0.1956
Rv1881c,0.2127
Rv1847,0.1382
Rv0390,0.0979
Rv1064c,0.2317
Rv2551c,0.2085
Rv3601c,0.0627
Rv0022c,0.1158
Rv3459c,0.039
Rv1982c,0.1141
Rv2887,0.112
Rv2199c,0.0209
Rv3259,0.0358
Rv0760c,0.0823
Rv2475c,0.0528
Rv0708,0.0187
Rv1846c,0.0584
Rv2923c,0.1092
Rv3836,0.0661
Rv2074,0.044
Rv0049,0.0426
Rv1542c,0.1188
Rv1598c,0.0984
Rv2063A,0.2923
Rv0141c,0.1475
Rv2674,0.0473
Rv3412,0.032
Rv2445c,0.0476
Rv1976c,0.2149
Rv0871,0.0565
Rv0627,0.6801
Rv2358,0.1228
Rv1891,0.0926
Rv0582,0.6391
Rv1903,0.0957
Rv2061c,0.0948
Rv1826,0.0725
Rv2596,0.4972
Rv3852,0.2364
Rv2169c,0.0576
Rv2010,0.0576
Rv3315c,0.3283
Rv3607c,0.1201
Rv3716c,0.0843
Rv3143,0.1117
Rv2600,0.2784
Rv0718,0.0095
Rv1616,0.1742
Rv3069,0.0987
Rv3849,0.0897
Rv2183c,0.1939
Rv1224,0.1137
Rv1066,0.0701
Rv0523c,0.1235
Rv2523c,0.0265
Rv2359,0.0443
Rv0847,0.3646
Rv0652,0.0256
Rv3750c,0.1961
Rv3705A,0.345
Rv3541c,0.0663
Rv0870c,0.0751
Rv3354,0.2583
Rv2186c,0.0916
Rv2556c,0.091
Rv0807,0.1461
Rv1643,0.0405
Rv3032A,0.0874
Rv2705c,0.2005
Rv3145,0.0496
Rv0546c,0.0646
Rv2898c,0.0856
Rv2470,0.0673
Rv0313,0.0842
Rv3747,0.2357
Rv1343c,0.097
Rv0353,0.0937
Rv2642,0.5241
Rv0140,0.1412
Rv2420c,0.0518
Rv3070,0.1117
Rv3675,0.2796
Rv3289c,0.1067
Rv1471,0.0891
Rv0680c,0.1105
Rv3460c,0.0237
Rv0682,0.0034
Rv0333,0.1046
Rv0401,0.123
Rv2446c,0.1373
Rv0714,0.0033
Rv1209,0.1242
Rv2272,0.1056
Rv0720,0.0331
Rv3687c,0.1596
Rv2694c,0.0532
Rv1824,0.0172
Rv1152,0.0267
Rv1311,0.039
Rv3789,0.1097
Rv0025,0.2133
Rv1342c,0.1524
Rv0967,0.069
Rv1767,0.2002
Rv2144c,0.2397
Rv1489,0.4138
Rv0253,0.0469
Rv3073c,0.1515
Rv3681c,0.0665
Rv2204c,0.029
Rv1810,0.4046
Rv2619c,0.069
Rv3914,0.0731
Rv1606,0.0523
Rv0039c,0.2126
Rv2588c,0.117
Rv3880c,0.254
Rv1466,0.0527
Rv2244,0.03
Rv3632,0.0573
Rv1177,0.0205
Rv0081,0.0968
Rv2904c,0.014
Rv2365c,0.0718
Rv3597c,0.0378
Rv0061c,0.1254
Rv3004,0.0925
Rv3316,0.0681
Rv0559c,0.1534
Rv2919c,0.0369
Rv2745c,0.127
Rv3746c,0.3389
Rv2050,0.0151
Rv3819,0.1808
Rv2639c,0.119
Rv3136A,0.1287
Rv0991c,0.122
Rv0759c,0.0559
Rv1390,0.0352
Rv0156,0.0663
Rv1174c,0.1645
Rv3183,0.0783
Rv0030,0.0931
Rv0692,0.1274
Rv2273,0.1753
Rv0492A,0.1326
Rv2815c,0.3022
Rv1370c,0.3022
Rv0795,0.3022
Rv2480c,0.3022
Rv1763,0.3022
