Gene Name,Evo Rate
MRA_3618,0.0597
MRA_0156,0.081
MRA_0023,0.7275
MRA_3878,0.077
MRA_3257,0.0896
MRA_3737,0.0918
MRA_0386,0.0443
MRA_0184,0.3379
MRA_1916,0.1736
MRA_1409,0.1013
MRA_3197,0.0454
MRA_3199,0.2696
MRA_3718,0.0515
MRA_1389,0.0393
MRA_1408,0.1322
MRA_1034,0.1077
MRA_3602,0.1243
MRA_3059,0.0344
MRA_1718,0.0464
MRA_1945,0.2973
MRA_0815,0.0861
MRA_1216,0.0733
MRA_1019,0.081
MRA_0152,0.1282
MRA_3542,0.0978
MRA_1490,0.0579
MRA_2021,0.1758
MRA_2283,0.0756
MRA_3014,0.103
MRA_1210,0.0401
MRA_0088,0.0709
MRA_1856,0.0456
MRA_1133,0.0986
MRA_1304,0.0931
MRA_2110,0.1021
MRA_2438,0.059
MRA_1658,0.1428
MRA_2639,0.134
MRA_0829,0.1371
MRA_3797,0.1051
MRA_3670,0.0545
MRA_0555,0.0246
MRA_3805,0.1235
MRA_2166,0.1306
MRA_2754,0.1011
MRA_2598,0.0559
MRA_2791,0.0588
MRA_2930,0.1626
MRA_0124,0.0965
MRA_1707,0.1198
MRA_0241,0.091
MRA_2255,0.1387
MRA_1467,0.043
MRA_3236,0.088
MRA_0721,0.2424
MRA_1415,0.0764
MRA_2301,0.226
MRA_1103,0.0317
MRA_0683,0.0352
MRA_3370,0.1133
MRA_0444,0.1052
MRA_2234,0.0467
MRA_1710,0.0539
MRA_3581,0.0765
MRA_1227,0.0646
MRA_1465,0.0765
MRA_2354,0.0641
MRA_0504,0.2515
MRA_0153,0.1097
MRA_3730,0.101
MRA_0043,0.1911
MRA_2800,0.0856
MRA_0517,0.0562
MRA_2272,0.1257
MRA_3641,0.0952
MRA_3432,0.1318
MRA_1552,0.0333
MRA_3136,0.1444
MRA_2108,0.0388
MRA_1460,0.0748
MRA_3699,0.0514
MRA_1183,0.2586
MRA_0149,0.11
MRA_2611,0.117
MRA_3827,0.1467
MRA_1245,0.0681
MRA_2082,0.2214
MRA_1667,0.0649
MRA_1365,0.1556
MRA_1835,0.1106
MRA_3108,0.0581
MRA_1866,0.1602
MRA_1704,0.0434
MRA_2906,0.1563
MRA_1000,0.0502
MRA_0284,0.1508
MRA_1020,0.0415
MRA_2408,0.1588
MRA_3341,0.1063
MRA_1317,0.0558
MRA_0461,0.0309
MRA_1201,0.0736
MRA_2462,0.1665
MRA_0938,0.107
MRA_3587,0.0649
MRA_3307,0.1132
MRA_3339,0.1671
MRA_0007,0.1859
MRA_3822,0.0648
MRA_3628,0.1157
MRA_1332,0.1238
MRA_2336,0.0897
MRA_0959,0.0386
MRA_1998,0.1557
MRA_1181,0.1334
MRA_3560,0.0794
MRA_3642,0.0688
MRA_3574,0.0485
MRA_0961,0.2212
MRA_1455,0.0473
MRA_0783,0.11
MRA_3846,0.0787
MRA_2263,0.0738
MRA_2484,0.1127
MRA_0389,0.1286
MRA_3513,0.1213
MRA_0661,0.1031
MRA_2343,0.1174
MRA_0511,0.0919
MRA_0433,0.182
MRA_0944,0.0925
MRA_2716,0.1173
MRA_2296,0.1148
MRA_3306,0.0625
MRA_2756,0.15
MRA_1059,0.6332
MRA_3792,0.1021
MRA_0657,0.1321
MRA_2187,0.0869
MRA_2232,0.0665
MRA_0653,0.0357
MRA_1430,0.0251
MRA_1826,0.085
MRA_0526,0.0972
MRA_1628,0.0595
MRA_3066,0.0459
MRA_0271,0.1341
MRA_2313,0.0803
MRA_1807,0.0233
MRA_2388,0.0685
MRA_3607,0.0479
MRA_2055,0.0659
MRA_1844,0.0774
MRA_2778,0.0595
MRA_3351,0.1173
MRA_3204,0.1242
MRA_2634,0.0323
MRA_1267,0.0723
MRA_3230,0.089
MRA_3843,0.1136
MRA_0720,0.0889
MRA_2214,0.1537
MRA_0048,0.0959
MRA_2817,0.128
MRA_0379,0.0606
MRA_2919,0.0652
MRA_3324,0.055
MRA_2440,0.1774
MRA_3133,0.0889
MRA_0789,0.0697
MRA_2651,0.1538
MRA_1086,0.1011
MRA_2385,0.0644
MRA_0502,0.0558
MRA_3751,0.2483
MRA_2776,0.0672
MRA_3446,0.0975
MRA_0507,0.0871
MRA_2195,0.1281
MRA_0298,0.1284
MRA_3273,0.0808
MRA_0176,0.065
MRA_1665,0.0371
MRA_0324,0.1144
MRA_2928,0.1242
MRA_2041,0.2636
MRA_0760,0.085
MRA_2604,0.0869
MRA_0654,0.0908
MRA_1837,0.0896
MRA_2339,0.1828
MRA_3590,0.0636
MRA_3243,0.0541
MRA_2140,0.0651
MRA_0541,0.091
MRA_0432,0.0553
MRA_2125,0.0796
MRA_1107,0.0693
MRA_0506,0.1121
MRA_2452,0.0196
MRA_3608,0.032
MRA_2936,0.0815
MRA_1290,0.0819
MRA_1199,0.6639
MRA_2729,0.1186
MRA_0051,0.1491
MRA_2963,0.2118
MRA_0101,0.1172
MRA_3377,0.1869
MRA_3594,0.1206
MRA_2753,0.1213
MRA_0822,0.1063
MRA_2950,0.078
MRA_3616,0.0895
MRA_3072,0.0961
MRA_0343,0.0568
MRA_1092,0.0748
MRA_0960,0.0739
MRA_0888,0.0845
MRA_1495A,0.0951
MRA_0948,0.0847
MRA_3089,0.0846
MRA_0476,0.095
MRA_3073,0.0687
MRA_0655,0.1011
MRA_2915,0.0283
MRA_3695,0.0505
MRA_2902,0.1349
MRA_1464,0.1668
MRA_3577,0.1006
MRA_0570,0.039
MRA_0848,0.6235
MRA_0155,0.0449
MRA_0384,0.0903
MRA_0474,0.0455
MRA_0441,0.0685
MRA_1876,0.1334
MRA_0475,0.0685
MRA_1253,0.1403
MRA_0561,0.0876
MRA_0656,0.0513
MRA_3504,0.127
MRA_1606,0.0978
MRA_1012,0.1522
MRA_3245,0.0726
MRA_1481,0.0545
MRA_2886,0.0428
MRA_2892,0.0801
MRA_2136,0.0664
MRA_3850,0.1565
MRA_2308,0.123
MRA_0391,0.0878
MRA_2423,0.0852
MRA_3131,0.1449
MRA_3905,0.1487
MRA_2920,0.1076
MRA_3605,0.1325
MRA_2999,0.0966
MRA_3264,0.043
MRA_0097,0.1934
MRA_1150,0.1728
MRA_2345,0.1138
MRA_2417,0.1458
MRA_2633,0.1663
MRA_0779,0.1124
MRA_3396,0.0455
MRA_0027,0.1966
MRA_2243,0.0637
MRA_3647,0.1201
MRA_2054,0.0826
MRA_2210,0.0523
MRA_2048,0.0886
MRA_0487,0.095
MRA_3823,0.0485
MRA_1492,0.3221
MRA_0250,0.0664
MRA_2443,0.1468
MRA_0505,0.039
MRA_0712,0.0232
MRA_3540,0.0294
MRA_3479,0.1194
MRA_2133,0.0575
MRA_2434,0.0933
MRA_3035,0.1683
MRA_0191,0.1153
MRA_2043,0.4053
MRA_3550,0.0693
MRA_2134,0.0626
MRA_1082,0.0836
MRA_0825,0.0504
MRA_3149,0.0504
MRA_1726,0.0978
MRA_0161,0.1296
MRA_1254,0.0953
MRA_2964,0.1419
MRA_0941,0.0658
MRA_0079,0.092
MRA_2707,0.0412
MRA_3928,0.4078
MRA_2924,0.0985
MRA_2150,0.0825
MRA_3455,0.1468
MRA_0696,0.0619
MRA_2794,0.2142
MRA_0370,0.1885
MRA_1105,0.091
MRA_3112,0.7025
MRA_0774,0.0847
MRA_1414,0.1055
MRA_0715,0.0192
MRA_1246,0.0528
MRA_3814,0.0382
MRA_1394,0.1198
MRA_3882,0.0307
MRA_3061,0.105
MRA_2337,0.0669
MRA_3821,0.0317
MRA_0258,0.077
MRA_1347,0.0561
MRA_0945,0.0519
MRA_2524,0.0915
MRA_0083,0.2071
MRA_2431,0.0872
MRA_2533,0.2007
MRA_2650,0.1417
MRA_3707,0.1355
MRA_3853,0.0848
MRA_2652,0.3728
MRA_2278,0.1049
MRA_0412,0.1489
MRA_3639,0.0304
MRA_3318,0.0375
MRA_2422,0.0852
MRA_2775,0.0979
MRA_1621,0.0375
MRA_0840,0.147
MRA_2914,0.0414
MRA_1442,0.1603
MRA_1346,0.0502
MRA_2268,0.3933
MRA_2254,0.1056
MRA_1623,0.0569
MRA_0827,0.135
MRA_2979,0.0377
MRA_2770,0.0599
MRA_2769,0.1057
MRA_0847,0.141
MRA_1614,0.1256
MRA_1358,0.0668
MRA_0978,0.0885
MRA_1494,0.0411
MRA_2581,0.0653
MRA_0802,0.1412
MRA_3166,0.3788
MRA_1703,0.1177
MRA_3348,0.077
MRA_1659,0.286
MRA_1469,0.0957
MRA_2490,0.0796
MRA_2535,0.0526
MRA_1556,0.108
MRA_2145,0.0949
MRA_1615,0.0329
MRA_0304,0.0766
MRA_3698,0.067
MRA_3320,0.1437
MRA_3692,0.2094
MRA_0742,0.0695
MRA_3060,0.0136
MRA_1472,0.0366
MRA_3252,0.0383
MRA_0175,0.0412
MRA_2386,0.0383
MRA_2730,0.0844
MRA_0428,0.0937
MRA_2057,0.1447
MRA_0695,0.0999
MRA_3541,0.0127
MRA_2927,0.0678
MRA_0472,0.0597
MRA_0542,0.1092
MRA_1647,0.0565
MRA_3712,0.0718
MRA_3626,0.0632
MRA_1017,0.0969
MRA_0047,0.0944
MRA_1869,0.0824
MRA_2789,0.0581
MRA_1364,0.1642
MRA_3555,0.0504
MRA_0685,0.0509
MRA_0935,0.0525
MRA_3361,0.0338
MRA_1257,0.1977
MRA_3598,0.0354
MRA_3440,0.1105
MRA_1096,0.0374
MRA_2395,0.1145
MRA_0014,0.104
MRA_2147,0.0915
MRA_3492,0.1713
MRA_3187,0.0716
MRA_0230,0.0499
MRA_0884,0.0991
MRA_3575,0.0737
MRA_3327,0.0561
MRA_1361,0.1449
MRA_0303,0.1036
MRA_0341,0.1464
MRA_2908,0.0224
MRA_2955,0.1285
MRA_3854,0.148
MRA_1446,0.0636
MRA_1537,0.181
MRA_1372,0.2063
MRA_1868,0.1773
MRA_1466,0.0546
MRA_2160,0.0583
MRA_2306,0.2102
MRA_1655,0.1459
MRA_3170,0.0906
MRA_3569,0.0672
MRA_0135,0.1514
MRA_2724,0.1415
MRA_1729,0.1435
MRA_0785,0.1319
MRA_0534,0.0847
MRA_1348,0.0369
MRA_0368,0.1464
MRA_3856,0.0716
MRA_3588,0.0612
MRA_3879,0.1394
MRA_0830,0.036
MRA_2163,0.1341
MRA_2699,0.1516
MRA_0949,0.1754
MRA_0039,0.0997
MRA_1230,0.0802
MRA_3630,0.1063
MRA_1041,0.0575
MRA_2204,0.2159
MRA_0918,0.1353
MRA_1080,0.0418
MRA_0451,0.0939
MRA_0026,0.0723
MRA_0846,0.1568
MRA_3696,0.1182
MRA_1874,0.1063
MRA_3496,0.0994
MRA_0326,0.1477
MRA_2511,0.0727
MRA_0094,0.1306
MRA_1939,0.084
MRA_2997,0.1949
MRA_1697,0.1745
MRA_0828,0.0566
MRA_0095,0.2568
MRA_0232,0.0787
MRA_3071,0.0613
MRA_1721,0.0736
MRA_3760,0.1593
MRA_1065,0.0554
MRA_3951,0.2347
MRA_3831,0.0442
MRA_2416,0.0976
MRA_1529,0.5635
MRA_0609,0.4023
MRA_0952,0.0801
MRA_0890,0.1155
MRA_1607,0.1933
MRA_2909,0.1673
MRA_1501,0.1794
MRA_2714,0.1231
MRA_0680,0.0493
MRA_1008,0.2126
MRA_3267,0.131
MRA_2695,0.1032
MRA_3182,0.0873
MRA_0423,0.048
MRA_2085,0.0797
MRA_2631,0.0186
MRA_0703,0.1389
MRA_0491,0.0649
MRA_3855,0.1235
MRA_0381,0.0849
MRA_3857,0.147
MRA_0123,0.1363
MRA_1875,0.1488
MRA_1154,0.0626
MRA_3591,0.0735
MRA_2235,0.0668
MRA_1701,0.0616
MRA_1312,0.0667
MRA_2703,0.0704
MRA_1924,0.1652
MRA_2164,0.0764
MRA_0744,0.1401
MRA_2779,0.0521
MRA_0496,0.0522
MRA_0192,0.056
MRA_2087,0.0743
MRA_2224,0.1383
MRA_2530,0.0592
MRA_0256,0.042
MRA_3947,0.0798
MRA_0993,0.1778
MRA_0778,0.0478
MRA_2124,0.0203
MRA_3589,0.0457
MRA_1493,0.1824
MRA_1454,0.1408
MRA_1840,0.045
MRA_2444,0.0723
MRA_0267,0.1989
MRA_0767,0.0266
MRA_2197,0.0921
MRA_2602,0.1131
MRA_1175,0.0894
MRA_3082,0.054
MRA_2986,0.1292
MRA_1613,0.0457
MRA_2790,0.1582
MRA_1753,0.1646
MRA_2798,0.0455
MRA_3709,0.0522
MRA_2248,0.1202
MRA_2954,0.0381
MRA_3279,0.1258
MRA_0046,0.1024
MRA_0186,0.2163
MRA_0189,0.1269
MRA_2084,0.1699
MRA_1420,0.1481
MRA_3955,0.0821
MRA_2106,0.1612
MRA_1030,0.0712
MRA_1759,0.2643
MRA_0912,0.063
MRA_2123,0.1152
MRA_3383,0.07
MRA_1095,0.0898
MRA_3533,0.1227
MRA_0501,0.0877
MRA_0215,0.097
MRA_0800,0.129
MRA_0738,0.0781
MRA_3667,0.0692
MRA_0283,0.1754
MRA_2162,0.0481
MRA_0766,0.151
MRA_0567,0.1295
MRA_1488,0.1069
MRA_3754,0.0652
MRA_0437,0.1697
MRA_2952,0.0508
MRA_3659,0.1517
MRA_1345,0.0857
MRA_2552,0.0855
MRA_0684,0.1049
MRA_1088,0.1759
MRA_3022,0.0545
MRA_3794,0.0928
MRA_0650,0.0315
MRA_3615,0.2133
MRA_2069,0.1052
MRA_0643,0.0656
MRA_2715,0.1966
MRA_1161,0.0606
MRA_3000,0.1099
MRA_3475,0.2487
MRA_3861,0.4552
MRA_2149,0.0839
MRA_3558,0.0781
MRA_0457,0.0575
MRA_1603,0.0563
MRA_0910,0.0114
MRA_3429,0.1549
MRA_2587,0.0492
MRA_2222,0.1533
MRA_3180,0.0522
MRA_0652,0.0162
MRA_2723,0.1419
MRA_0360,0.1177
MRA_1620,0.1971
MRA_0479,0.0402
MRA_1828,0.0952
MRA_3803,0.0374
MRA_0565,0.0708
MRA_1823,0.065
MRA_2972,0.1016
MRA_1111,0.1377
MRA_3735,0.0706
MRA_3018,0.0846
MRA_3738,0.1095
MRA_3703,0.1262
MRA_0015,0.1005
MRA_1417,0.0512
MRA_0449,0.1739
MRA_3877,0.1328
MRA_3750,0.0535
MRA_3621,0.1959
MRA_3249,0.0637
MRA_0664,0.1163
MRA_2704,0.0371
MRA_2755,0.1703
MRA_1720,0.0907
MRA_0442,0.1021
MRA_0641,0.0677
MRA_2564,0.1861
MRA_2739,0.0285
MRA_2219,0.1516
MRA_2318,0.2124
MRA_0988,0.0142
MRA_1578,0.1218
MRA_2931,0.0483
MRA_2233,0.0908
MRA_2304,0.101
MRA_1722,0.1197
MRA_3309,0.1137
MRA_3521,0.1829
MRA_3804,0.0909
MRA_0208,0.145
MRA_2355,0.1419
MRA_3795,0.1048
MRA_3134,0.0283
MRA_0240,0.0676
MRA_0590,0.1647
MRA_1991,0.1854
MRA_2812,0.0521
MRA_1032,0.1218
MRA_3246,0.0623
MRA_1885,0.1114
MRA_2744,0.0833
MRA_0793,0.085
MRA_3287,0.0019
MRA_2719,0.0514
MRA_3068,0.099
MRA_3005,0.0551
MRA_2818,0.0974
MRA_0373,0.1524
MRA_1168,0.1829
MRA_0498,0.0037
MRA_3708,0.1484
MRA_2186,0.0666
MRA_1273,0.068
MRA_1582,0.172
MRA_0333,0.0706
MRA_1696,0.0743
MRA_1035,0.04
MRA_0823,0.0701
MRA_1329,0.0448
MRA_1024,0.2021
MRA_3691,0.1592
MRA_2646,0.1218
MRA_1867,0.0791
MRA_1842,0.034
MRA_1546,0.1413
MRA_2635,0.1819
MRA_0485,0.1064
MRA_2649,0.2389
MRA_2586,0.2152
MRA_0970,0.1981
MRA_0798,0.0363
MRA_3241,0.173
MRA_3711,0.0134
MRA_2610,0.0912
MRA_3958,0.1232
MRA_1225,0.2463
MRA_0710,0.0563
MRA_0315,0.0819
MRA_2721,0.1629
MRA_0332,0.39
MRA_2445,0.0957
MRA_3323,0.201
MRA_0420,0.1172
MRA_3312,0.1005
MRA_2495,0.0657
MRA_1652,0.0471
MRA_0453,0.1298
MRA_3336,0.0612
MRA_1601,0.2067
MRA_1827,0.1344
MRA_0831,0.0257
MRA_0547,0.1298
MRA_0329,0.2192
MRA_2720,0.0464
MRA_0729,0.0515
MRA_0388,0.0454
MRA_1371,0.1682
MRA_0089,0.1561
MRA_0207,0.1377
MRA_2529,0.0555
MRA_1340,0.1093
MRA_0812,0.1098
MRA_2666,0.0643
MRA_3890,0.0744
MRA_3043,0.0717
MRA_0318,0.0776
MRA_0997,0.0931
MRA_0546,0.0451
MRA_0735,0.1025
MRA_2748,0.0264
MRA_3165,0.0587
MRA_2640,0.1202
MRA_2500,0.1081
MRA_3725,0.1624
MRA_0709,0.0262
MRA_0419,0.0818
MRA_1309,0.0769
MRA_1996,0.3393
MRA_3660,0.0704
MRA_3090,0.1611
MRA_3263,0.2379
MRA_0533,0.0805
MRA_3895,0.0987
MRA_0852,0.0129
MRA_2728,0.075
MRA_1157,0.1472
MRA_1229,0.0551
MRA_0963,0.0914
MRA_0367,0.2033
MRA_2849,0.086
MRA_2537,0.0725
MRA_1023,0.1081
MRA_2532,0.1023
MRA_3012,0.0927
MRA_2213,0.2332
MRA_3408,0.0805
MRA_0166,0.0311
MRA_2486,0.0056
MRA_0365,0.0966
MRA_0843,0.354
MRA_3282,0.055
MRA_3015,0.0672
MRA_3741,0.0997
MRA_3288,0.1554
MRA_0183,0.2379
MRA_0776,0.1329
MRA_1164,0.1254
MRA_3283,0.1126
MRA_3193,0.1241
MRA_2051,0.1607
MRA_0404,0.1967
MRA_0835,0.1048
MRA_1228,0.0877
MRA_0795,0.0959
MRA_3454,0.0366
MRA_1120,0.1439
MRA_1386,0.1007
MRA_1881,0.1425
MRA_2447,0.0702
MRA_3290,0.0531
MRA_0203,0.2045
MRA_2281,0.0773
MRA_3461,0.1303
MRA_2996,0.1343
MRA_1743,0.4828
MRA_2708,0.063
MRA_0272,0.1546
MRA_1611,0.0531
MRA_0977,0.3718
MRA_0427,0.1049
MRA_2772,0.1259
MRA_2823,0.101
MRA_1834,0.1299
MRA_2079,0.0671
MRA_1398,0.065
MRA_1709,0.0912
MRA_3038,0.3462
MRA_3886,0.0871
MRA_2872,0.0768
MRA_3350,0.1117
MRA_1695,0.0654
MRA_0784,0.042
MRA_3627,0.0789
MRA_2953,0.1334
MRA_2625,0.1237
MRA_1612,0.0918
MRA_2185,0.0989
MRA_0788,0.163
MRA_1009,0.0741
MRA_1636,0.0446
MRA_1219,0.0922
MRA_2758,0.1025
MRA_0247,0.0834
MRA_3087,0.1
MRA_1349,0.0735
MRA_2209,0.0281
MRA_3752,0.0314
MRA_1698,0.1096
MRA_1002,0.0583
MRA_1756,0.3549
MRA_3253,0.1398
MRA_1940,0.1991
MRA_1901,0.1795
MRA_3648,0.0741
MRA_3099,0.164
MRA_0041,0.0449
MRA_3506,0.098
MRA_1260,0.1399
MRA_1263,0.1327
MRA_1568,0.0902
MRA_1551,0.0487
MRA_0532,0.0679
MRA_1174,0.1038
MRA_1135,0.2056
MRA_1922,0.2354
MRA_0142,0.1449
MRA_0140,0.1443
MRA_3499,0.0207
MRA_0080,0.0493
MRA_1999,0.2274
MRA_2479,0.1372
MRA_1421,0.084
MRA_1178,0.1654
MRA_3596,0.0805
MRA_0337,0.1095
MRA_2487,0.017
MRA_3206,0.2697
MRA_0973,0.1081
MRA_1410,0.1192
MRA_3613,0.0388
MRA_2976,0.2265
MRA_0482,0.0606
MRA_3793,0.1041
MRA_1896,0.2805
MRA_1242,0.3114
MRA_2632,0.0618
MRA_0700,0.1091
MRA_3016,0.0508
MRA_0434,0.0555
MRA_1553,0.2118
MRA_0714,0.0917
MRA_0380,0.1675
MRA_1027,0.0108
MRA_0999,0.1385
MRA_0093,0.135
MRA_3950,0.0751
MRA_0690,0.0342
MRA_2622,0.0811
MRA_2937,0.0756
MRA_2455,0.0577
MRA_1166,0.0534
MRA_1634,0.1595
MRA_2148,0.0402
MRA_2641,0.0691
MRA_0204,0.102
MRA_2457,0.2506
MRA_1388,0.066
MRA_0282,0.0641
MRA_1322,0.0966
MRA_3682,0.0723
MRA_3531,0.109
MRA_3872,0.2701
MRA_1022,0.0726
MRA_0330,0.0515
MRA_0470,0.1923
MRA_2131,0.2791
MRA_2429,0.1428
MRA_2270,0.1526
MRA_1075,0.0838
MRA_1543,0.1026
MRA_2994,0.1285
MRA_3445,0.1834
MRA_3645,0.1916
MRA_2623,0.0668
MRA_0450,0.1094
MRA_0055,0.224
MRA_0724,0.0412
MRA_1795A,0.054
MRA_3959,0.0936
MRA_2562,0.0175
MRA_1214,0.1653
MRA_1484,0.0446
MRA_3606,0.068
MRA_0004,0.1654
MRA_1486,0.1047
MRA_0353,0.1581
MRA_2058,0.2186
MRA_1282,0.1104
MRA_2083,0.0913
MRA_2525,0.0772
MRA_2907,0.0336
MRA_3086,0.1596
MRA_0185,0.2466
MRA_3650,0.1237
MRA_3179,0.0121
MRA_0494,0.1261
MRA_3401,0.1203
MRA_0102,0.1996
MRA_2865,0.1301
MRA_3906,0.2366
MRA_3623,0.1759
MRA_0227,0.1427
MRA_0144,0.0829
MRA_0009,0.0373
MRA_0520,0.1873
MRA_1742,0.0588
MRA_2391,0.0354
MRA_0991,0.0113
MRA_2866,0.1353
MRA_3881,0.0947
MRA_0741,0.0522
MRA_0270,0.0787
MRA_0771A,0.0884
MRA_3009,0.1858
MRA_3497,0.0813
MRA_1240,0.1599
MRA_0050,0.0173
MRA_1283,0.0941
MRA_0727,0.0341
MRA_0390,0.0562
MRA_2803,0.0838
MRA_0662,0.0197
MRA_3820,0.0596
MRA_3465,0.6659
MRA_0743,0.0525
MRA_2456,0.1264
MRA_2277,0.0286
MRA_3887,0.0196
MRA_2567,0.0773
MRA_3611,0.1112
MRA_2154,0.0545
MRA_2932,0.1481
MRA_0908,0.2042
MRA_1243,0.0346
MRA_2068,0.2497
MRA_2350,0.1599
MRA_0263,0.0867
MRA_2773,0.072
MRA_0467,0.2234
MRA_2762,0.076
MRA_3316,0.1
MRA_0488,0.1242
MRA_2903,0.1123
MRA_2696,0.1017
MRA_3319,0.0656
MRA_3704,0.0779
MRA_0448,0.1024
MRA_0254,0.0347
MRA_1314,0.0912
MRA_0378,0.1011
MRA_0563,0.1038
MRA_0871,0.0766
MRA_1668,0.1115
MRA_2583,0.1224
MRA_0193,0.1232
MRA_3945,0.1095
MRA_1583,0.1309
MRA_3272,0.0754
MRA_3462,0.1094
MRA_2194,0.0575
MRA_2399,0.1913
MRA_3032,0.0719
MRA_0753,0.5014
MRA_0145,0.1005
MRA_0209,0.218
MRA_2494,0.0912
MRA_3771,0.1239
MRA_0927,0.0431
MRA_3791,0.0313
MRA_0512,0.0646
MRA_2644,0.1782
MRA_1149,0.1262
MRA_1324,0.1038
MRA_0746,0.0462
MRA_1942,0.0791
MRA_0688,0.2203
MRA_2711,0.0978
MRA_1391,0.1705
MRA_2747,0.2414
MRA_1090,0.0175
MRA_0057,0.0321
MRA_1841,0.0144
MRA_2626,0.1657
MRA_0436,0.1582
MRA_2745,0.1159
MRA_0319,0.101
MRA_3020,0.074
MRA_0465,0.1009
MRA_1292,0.088
MRA_1638,0.0803
MRA_2253,0.1022
MRA_2347,0.079
MRA_0573,0.0316
MRA_0587,0.1412
MRA_3299,0.1346
MRA_3622,0.0009
MRA_1474,0.0783
MRA_1839,0.0396
MRA_2934,0.0522
MRA_2491,0.0324
MRA_2867,0.1344
MRA_3664,0.0294
MRA_0882,0.1461
MRA_2503,0.1052
MRA_0172,0.0971
MRA_2993,0.0574
MRA_1295,0.0524
MRA_3828,0.071
MRA_2726,0.0918
MRA_0649,0.1683
MRA_1311,0.1347
MRA_3198,0.1405
MRA_3278,0.0978
MRA_3132,0.0761
MRA_2135,0.1011
MRA_0872,0.1195
MRA_0316,0.1224
MRA_1413,0.1178
MRA_3620,0.1423
MRA_0086,0.0804
MRA_2788,0.1372
MRA_3801,0.083
MRA_3345,0.0226
MRA_0383,0.0609
MRA_1887,0.0246
MRA_0260,0.1152
MRA_1937,0.2063
MRA_3644,0.06
MRA_2259,0.0532
MRA_1284,0.1568
MRA_3460,0.1074
MRA_2548,0.0921
MRA_2797,0.095
MRA_3893,0.05
MRA_0865,0.2096
MRA_1428,0.1382
MRA_1917,0.158
MRA_2874,0.0703
MRA_2802,0.1642
MRA_2561,0.0952
MRA_0692,0.0082
MRA_1033,0.065
MRA_0021,0.0309
MRA_2725,0.0373
MRA_1426,0.1203
MRA_1425,0.1069
MRA_1930,0.1313
MRA_2746,0.0274
MRA_3406,0.0815
MRA_1618,0.0727
MRA_3723,0.0403
MRA_1894,0.1039
MRA_2799,0.289
MRA_2258,0.0778
MRA_2541,0.1326
MRA_0059,0.0466
MRA_0894,0.0692
MRA_0646,0.087
MRA_3790,0.0316
MRA_1330,0.1054
MRA_0084,0.1218
MRA_3586,0.2058
MRA_3483,0.0255
MRA_0992,0.1356
MRA_0171,0.0945
MRA_0137,0.0677
MRA_3713,0.0956
MRA_3332,0.0805
MRA_1920,0.0667
MRA_2796,0.406
MRA_3084,0.0697
MRA_2766A,0.19
MRA_3566,0.1493
MRA_0919,0.1755
MRA_2344,0.0531
MRA_2667,0.1966
MRA_2737,0.1253
MRA_0460,0.193
MRA_1570,0.0706
MRA_1642,0.0661
MRA_1886,0.0911
MRA_1165,0.0457
MRA_3484,0.0321
MRA_0862,0.1393
MRA_0431,0.218
MRA_1320,0.0641
MRA_2565,0.0601
MRA_3755,0.0833
MRA_1646,0.0395
MRA_2190,0.0609
MRA_1342,0.0679
MRA_1182,0.2196
MRA_2645,0.0977
MRA_0731,0.04
MRA_3328,0.1309
MRA_0369,0.0796
MRA_3195,0.177
MRA_0008,0.153
MRA_1270,0.0805
MRA_2200,0.0433
MRA_1091,0.1351
MRA_0917,0.0713
MRA_1496,0.1014
MRA_3214,0.0338
MRA_0128,0.1292
MRA_3409,0.0818
MRA_2046,0.1226
MRA_3359,0.0836
MRA_0780,0.0436
MRA_3256,0.1535
MRA_2654,0.1275
MRA_2627,0.1692
MRA_0196,0.1386
MRA_3325,0.055
MRA_1909,0.134
MRA_2181,0.0281
MRA_1558,0.1243
MRA_0887,0.0601
MRA_0647,0.0149
MRA_2732,0.1156
MRA_0651,0.0257
MRA_2520,0.1494
MRA_2430,0.0428
MRA_2384,0.1629
MRA_2000,0.0962
MRA_0446,0.126
MRA_0010,0.1112
MRA_0873,0.0679
MRA_1171,0.1107
MRA_2648,0.1317
MRA_0456,0.1374
MRA_1892,0.2127
MRA_0397,0.0979
MRA_0481,0.0452
MRA_1858,0.1382
MRA_0826,0.2035
MRA_2236,0.1956
MRA_2580,0.2085
MRA_3640,0.0627
MRA_3500,0.039
MRA_2912,0.112
MRA_0025,0.1158
MRA_0770,0.0823
MRA_0648,0.0864
MRA_3300,0.0358
MRA_1074,0.2317
MRA_1993,0.1141
MRA_2215,0.0209
MRA_0716,0.0187
MRA_2500A,0.0528
MRA_1857,0.0584
MRA_3876,0.0661
MRA_2949,0.1092
MRA_0052,0.0426
MRA_2088,0.044
MRA_2702,0.0473
MRA_1554,0.1188
MRA_2077,0.2923
MRA_0148,0.1475
MRA_2471,0.0476
MRA_1608,0.0984
MRA_3452,0.032
MRA_1987,0.2149
MRA_0636,0.6801
MRA_1902,0.0926
MRA_2382,0.1228
MRA_0878,0.0565
MRA_2026,0.0576
MRA_2074A,0.0948
MRA_1914,0.0957
MRA_2624,0.4972
MRA_1838,0.0725
MRA_3892,0.2364
MRA_2184,0.0576
MRA_3176,0.1117
MRA_3646,0.1201
MRA_0769,0.0486
MRA_3357,0.3283
MRA_3753,0.0843
MRA_2628,0.2784
MRA_3102,0.0987
MRA_1626,0.1742
MRA_3889,0.0897
